Date,Age_DPF,Treatment,pH,Replicate,Length_mm,Length_um,Life_stage,Notes
20211220,147,Moderate OA,7.5,C,11.36,11360,juvenile,
20211220,147,Moderate OA,7.5,C,9.05,9050,juvenile,
20211220,147,Moderate OA,7.5,C,9.02,9020,juvenile,
20211220,147,Moderate OA,7.5,C,7.26,7260,juvenile,
20211220,147,Moderate OA,7.5,C,11.46,11460,juvenile,
20211220,147,Moderate OA,7.5,C,20.9,20900,juvenile,
20211220,147,Moderate OA,7.5,C,13.59,13590,juvenile,
20211220,147,Moderate OA,7.5,C,7.96,7960,juvenile,
20211220,147,Moderate OA,7.5,C,8.81,8810,juvenile,
20211220,147,Moderate OA,7.5,C,14.01,14010,juvenile,
20211220,147,Moderate OA,7.5,C,10.59,10590,juvenile,
20211220,147,Moderate OA,7.5,C,10.69,10690,juvenile,
20211220,147,Moderate OA,7.5,C,8.97,8970,juvenile,
20211220,147,Moderate OA,7.5,C,14.64,14640,juvenile,
20211220,147,Moderate OA,7.5,C,9.48,9480,juvenile,
20211220,147,Moderate OA,7.5,C,10.65,10650,juvenile,
20211220,147,Moderate OA,7.5,C,11.05,11050,juvenile,
20211220,147,Moderate OA,7.5,C,9.84,9840,juvenile,
20211220,147,Moderate OA,7.5,C,14.2,14200,juvenile,
20211220,147,Moderate OA,7.5,C,8.35,8350,juvenile,
20211220,147,Moderate OA,7.5,C,10.57,10570,juvenile,
20211220,147,Moderate OA,7.5,C,15.61,15610,juvenile,
20211220,147,Moderate OA,7.5,C,15.03,15030,juvenile,
20211220,147,Moderate OA,7.5,C,15.88,15880,juvenile,
20211220,147,Moderate OA,7.5,C,9.56,9560,juvenile,
20211220,147,Moderate OA,7.5,C,5.97,5970,juvenile,
20211220,147,Moderate OA,7.5,C,13.79,13790,juvenile,
20211220,147,Moderate OA,7.5,C,9.26,9260,juvenile,
20211220,147,Moderate OA,7.5,C,12.22,12220,juvenile,
20211220,147,Moderate OA,7.5,C,10.49,10490,juvenile,
20211220,147,Moderate OA,7.5,C,10.23,10230,juvenile,
20211220,147,Moderate OA,7.5,C,6.27,6270,juvenile,
20211220,147,Moderate OA,7.5,C,13.14,13140,juvenile,
20211220,147,Moderate OA,7.5,C,11.19,11190,juvenile,
20211220,147,Moderate OA,7.5,C,11.13,11130,juvenile,
20211220,147,Moderate OA,7.5,C,10.08,10080,juvenile,
20211220,147,Moderate OA,7.5,C,9.21,9210,juvenile,
20211220,147,Moderate OA,7.5,C,8.84,8840,juvenile,
20211220,147,Moderate OA,7.5,C,10.58,10580,juvenile,
20211220,147,Moderate OA,7.5,C,8.23,8230,juvenile,
20211220,147,Moderate OA,7.5,C,5.92,5920,juvenile,
20211220,147,Moderate OA,7.5,C,9.79,9790,juvenile,
20211220,147,Moderate OA,7.5,C,9.28,9280,juvenile,
20211220,147,Moderate OA,7.5,C,8.68,8680,juvenile,
20211220,147,Moderate OA,7.5,C,10.01,10010,juvenile,
20211220,147,Moderate OA,7.5,C,9.03,9030,juvenile,
20211220,147,Moderate OA,7.5,C,8.8,8800,juvenile,
20211220,147,Moderate OA,7.5,C,11.19,11190,juvenile,
20211220,147,Moderate OA,7.5,C,9.48,9480,juvenile,
20211220,147,Moderate OA,7.5,C,11.09,11090,juvenile,
20211220,147,Moderate OA,7.5,C,9.24,9240,juvenile,
20211220,147,Moderate OA,7.5,C,11.28,11280,juvenile,
20211220,147,Moderate OA,7.5,C,10.62,10620,juvenile,
20211220,147,Moderate OA,7.5,C,7.41,7410,juvenile,
20211220,147,Moderate OA,7.5,C,10.58,10580,juvenile,
20211220,147,Moderate OA,7.5,C,8.82,8820,juvenile,
20211220,147,Moderate OA,7.5,C,9.37,9370,juvenile,
20211220,147,Moderate OA,7.5,C,8.51,8510,juvenile,
20211220,147,Moderate OA,7.5,C,7.88,7880,juvenile,
20211220,147,Moderate OA,7.5,C,10.54,10540,juvenile,
20211220,147,Moderate OA,7.5,C,10.67,10670,juvenile,
20211220,147,Moderate OA,7.5,C,9.56,9560,juvenile,
20211220,147,Moderate OA,7.5,C,8.75,8750,juvenile,
20211220,147,Moderate OA,7.5,C,9.09,9090,juvenile,
20211220,147,Moderate OA,7.5,C,8.59,8590,juvenile,
20211220,147,Moderate OA,7.5,C,9.29,9290,juvenile,
20211220,147,Moderate OA,7.5,C,9.95,9950,juvenile,
20211220,147,Moderate OA,7.5,C,8.21,8210,juvenile,
20211220,147,Moderate OA,7.5,C,6.75,6750,juvenile,
20211220,147,Moderate OA,7.5,C,7.36,7360,juvenile,
20211220,147,Moderate OA,7.5,C,10.94,10940,juvenile,
20211220,147,Moderate OA,7.5,C,6.66,6660,juvenile,
20211220,147,Moderate OA,7.5,C,8.9,8900,juvenile,
20211220,147,Moderate OA,7.5,C,8.55,8550,juvenile,
20211220,147,Moderate OA,7.5,C,8.19,8190,juvenile,
20211220,147,Moderate OA,7.5,C,6.56,6560,juvenile,
20211220,147,Moderate OA,7.5,C,8.37,8370,juvenile,
20211220,147,Moderate OA,7.5,C,8.73,8730,juvenile,
20211220,147,Moderate OA,7.5,C,8.25,8250,juvenile,
20211220,147,Moderate OA,7.5,C,8.96,8960,juvenile,
20211220,147,Moderate OA,7.5,C,8.54,8540,juvenile,
20211220,147,Moderate OA,7.5,C,6.63,6630,juvenile,
20211220,147,Moderate OA,7.5,C,8.17,8170,juvenile,
20211220,147,Moderate OA,7.5,C,6.64,6640,juvenile,
20211220,147,Moderate OA,7.5,C,7.86,7860,juvenile,
20211220,147,Moderate OA,7.5,C,7.12,7120,juvenile,
20211220,147,Moderate OA,7.5,C,6.92,6920,juvenile,
20211220,147,Moderate OA,7.5,C,6.34,6340,juvenile,
20211220,147,Moderate OA,7.5,C,7.04,7040,juvenile,
20211220,147,Moderate OA,7.5,C,10.8,10800,juvenile,
20211220,147,Moderate OA,7.5,C,10.33,10330,juvenile,
20211220,147,Moderate OA,7.5,C,7.35,7350,juvenile,
20211220,147,Moderate OA,7.5,C,8.54,8540,juvenile,
20211220,147,Moderate OA,7.5,C,7.25,7250,juvenile,
20211220,147,Moderate OA,7.5,C,9.01,9010,juvenile,
20211220,147,Moderate OA,7.5,C,7.79,7790,juvenile,
20211220,147,Moderate OA,7.5,C,6.16,6160,juvenile,
20211220,147,Moderate OA,7.5,C,7.63,7630,juvenile,
20211220,147,Moderate OA,7.5,C,7.13,7130,juvenile,
20211220,147,Moderate OA,7.5,C,7.11,7110,juvenile,
20211220,147,Moderate OA,7.5,C,7.84,7840,juvenile,
20211220,147,Moderate OA,7.5,C,7.49,7490,juvenile,
20211220,147,Moderate OA,7.5,C,7.27,7270,juvenile,
20211220,147,Moderate OA,7.5,C,6.29,6290,juvenile,
20211220,147,Moderate OA,7.5,C,8.87,8870,juvenile,
20211220,147,Moderate OA,7.5,C,6.39,6390,juvenile,
20211220,147,Moderate OA,7.5,C,6.23,6230,juvenile,
20211220,147,Moderate OA,7.5,C,8.1,8100,juvenile,
20211220,147,Moderate OA,7.5,C,6.86,6860,juvenile,
20211220,147,Moderate OA,7.5,C,6.24,6240,juvenile,
20211220,147,Moderate OA,7.5,C,5.55,5550,juvenile,
20211220,147,Moderate OA,7.5,C,6.39,6390,juvenile,
20211220,147,Moderate OA,7.5,C,4.23,4230,juvenile,
20211220,147,Moderate OA,7.5,C,5.11,5110,juvenile,
20211220,147,Moderate OA,7.5,C,7.76,7760,juvenile,
20211220,147,Moderate OA,7.5,C,4.53,4530,juvenile,
20211220,147,Moderate OA,7.5,C,6.58,6580,juvenile,
20211220,147,Moderate OA,7.5,C,4.57,4570,juvenile,
20211220,147,Moderate OA,7.5,C,4.73,4730,juvenile,
20211220,147,Moderate OA,7.5,C,7.88,7880,juvenile,
20211220,147,Moderate OA,7.5,C,5.35,5350,juvenile,
20211220,147,Moderate OA,7.5,C,6.1,6100,juvenile,
20211220,147,Moderate OA,7.5,C,4.05,4050,juvenile,
20211220,147,Moderate OA,7.5,C,4.46,4460,juvenile,
20211220,147,Moderate OA,7.5,C,5.67,5670,juvenile,
20211220,147,Moderate OA,7.5,C,5.42,5420,juvenile,
20211220,147,Moderate OA,7.5,C,5.22,5220,juvenile,
20211220,147,Moderate OA,7.5,C,3.93,3930,juvenile,
20211220,147,Moderate OA,7.5,C,3.47,3470,juvenile,
20211220,147,Moderate OA,7.5,C,4.68,4680,juvenile,
20211220,147,Moderate OA,7.5,C,4.1,4100,juvenile,
20211220,147,Moderate OA,7.5,C,4.75,4750,juvenile,
20211220,147,Moderate OA,7.5,C,4.09,4090,juvenile,
20211220,147,Moderate OA,7.5,C,3.4,3400,juvenile,
20211220,147,Moderate OA,7.5,C,3.76,3760,juvenile,
20211220,147,Moderate OA,7.5,C,4.5,4500,juvenile,
20211220,147,Moderate OA,7.5,C,4.28,4280,juvenile,
20211220,147,Moderate OA,7.5,C,3.7,3700,juvenile,
20211220,147,Moderate OA,7.5,C,3.82,3820,juvenile,
20211220,147,Moderate OA,7.5,C,4.23,4230,juvenile,
20211220,147,Moderate OA,7.5,C,4.61,4610,juvenile,
20211220,147,Moderate OA,7.5,C,4.19,4190,juvenile,
20211220,147,Moderate OA,7.5,C,4.34,4340,juvenile,
20211220,147,Moderate OA,7.5,C,5.09,5090,juvenile,
20211220,147,Moderate OA,7.5,C,3.42,3420,juvenile,
20211220,147,Moderate OA,7.5,C,3.37,3370,juvenile,
20211220,147,Moderate OA,7.5,C,2.92,2920,juvenile,
20211220,147,Moderate OA,7.5,C,3.55,3550,juvenile,
20211220,147,Moderate OA,7.5,C,4.16,4160,juvenile,
20211220,147,Moderate OA,7.5,C,3.69,3690,juvenile,
20211220,147,Moderate OA,7.5,C,3.41,3410,juvenile,
20211220,147,Moderate OA,7.5,C,3.76,3760,juvenile,
20211220,147,Moderate OA,7.5,C,3.44,3440,juvenile,
20211220,147,Moderate OA,7.5,C,3.39,3390,juvenile,
20211220,147,Moderate OA,7.5,C,2.78,2780,juvenile,
20211220,147,Moderate OA,7.5,C,3.6,3600,juvenile,
20211220,147,Moderate OA,7.5,C,2.87,2870,juvenile,
20211220,147,Moderate OA,7.5,D,23.23,23230,juvenile,
20211220,147,Moderate OA,7.5,D,18.82,18820,juvenile,
20211220,147,Moderate OA,7.5,D,16.25,16250,juvenile,
20211220,147,Moderate OA,7.5,D,15.33,15330,juvenile,
20211220,147,Moderate OA,7.5,D,26.89,26890,juvenile,
20211220,147,Moderate OA,7.5,D,25.51,25510,juvenile,
20211220,147,Moderate OA,7.5,D,23.65,23650,juvenile,
20211220,147,Moderate OA,7.5,D,25.12,25120,juvenile,
20211220,147,Moderate OA,7.5,D,21.87,21870,juvenile,
20211220,147,Moderate OA,7.5,D,19.41,19410,juvenile,
20211220,147,Moderate OA,7.5,D,18.4,18400,juvenile,
20211220,147,Moderate OA,7.5,D,18.04,18040,juvenile,
20211220,147,Moderate OA,7.5,D,25.24,25240,juvenile,
20211220,147,Moderate OA,7.5,D,22.71,22710,juvenile,
20211220,147,Moderate OA,7.5,D,13.37,13370,juvenile,
20211220,147,Moderate OA,7.5,D,15,15000,juvenile,
20211220,147,Moderate OA,7.5,D,16.75,16750,juvenile,
20211220,147,Moderate OA,7.5,D,12.92,12920,juvenile,
20211220,147,Moderate OA,7.5,D,15.69,15690,juvenile,
20211220,147,Moderate OA,7.5,D,20.4,20400,juvenile,
20211220,147,Moderate OA,7.5,D,17.12,17120,juvenile,
20211220,147,Moderate OA,7.5,D,14.82,14820,juvenile,
20211220,147,Moderate OA,7.5,D,15.87,15870,juvenile,
20211220,147,Moderate OA,7.5,D,16.4,16400,juvenile,
20211220,147,Moderate OA,7.5,D,17.7,17700,juvenile,
20211220,147,Moderate OA,7.5,D,15.01,15010,juvenile,
20211220,147,Moderate OA,7.5,D,14.69,14690,juvenile,
20211220,147,Moderate OA,7.5,D,13.51,13510,juvenile,
20211220,147,Moderate OA,7.5,D,14.41,14410,juvenile,
20211220,147,Moderate OA,7.5,D,16.23,16230,juvenile,
20211220,147,Moderate OA,7.5,D,14.01,14010,juvenile,
20211220,147,Moderate OA,7.5,D,11.86,11860,juvenile,
20211220,147,Moderate OA,7.5,D,15.17,15170,juvenile,
20211220,147,Moderate OA,7.5,D,10.56,10560,juvenile,
20211220,147,Moderate OA,7.5,D,14.28,14280,juvenile,
20211220,147,Moderate OA,7.5,D,15.54,15540,juvenile,
20211220,147,Moderate OA,7.5,D,15.55,15550,juvenile,
20211220,147,Moderate OA,7.5,D,19.11,19110,juvenile,
20211220,147,Moderate OA,7.5,D,13.87,13870,juvenile,
20211220,147,Moderate OA,7.5,D,10.77,10770,juvenile,
20211220,147,Moderate OA,7.5,D,14.67,14670,juvenile,
20211220,147,Moderate OA,7.5,D,9.58,9580,juvenile,
20211220,147,Moderate OA,7.5,D,11.49,11490,juvenile,
20211220,147,Moderate OA,7.5,D,15.94,15940,juvenile,
20211220,147,Moderate OA,7.5,D,16.06,16060,juvenile,
20211220,147,Moderate OA,7.5,D,11.1,11100,juvenile,
20211220,147,Moderate OA,7.5,D,14.23,14230,juvenile,
20211220,147,Moderate OA,7.5,D,12.68,12680,juvenile,
20211220,147,Moderate OA,7.5,D,11.59,11590,juvenile,
20211220,147,Moderate OA,7.5,D,14.61,14610,juvenile,
20211220,147,Moderate OA,7.5,D,10.39,10390,juvenile,
20211220,147,Moderate OA,7.5,D,10.33,10330,juvenile,
20211220,147,Moderate OA,7.5,D,8.5,8500,juvenile,
20211220,147,Moderate OA,7.5,D,10.15,10150,juvenile,
20211220,147,Moderate OA,7.5,D,15.83,15830,juvenile,
20211220,147,Moderate OA,7.5,D,15.03,15030,juvenile,
20211220,147,Moderate OA,7.5,D,13.7,13700,juvenile,
20211220,147,Moderate OA,7.5,D,10.92,10920,juvenile,
20211220,147,Moderate OA,7.5,D,12.51,12510,juvenile,
20211220,147,Moderate OA,7.5,D,11.96,11960,juvenile,
20211220,147,Moderate OA,7.5,D,9.18,9180,juvenile,
20211220,147,Moderate OA,7.5,D,14.56,14560,juvenile,
20211220,147,Moderate OA,7.5,D,13.87,13870,juvenile,
20211220,147,Moderate OA,7.5,D,15.52,15520,juvenile,
20211220,147,Moderate OA,7.5,D,11.78,11780,juvenile,
20211220,147,Moderate OA,7.5,D,11.91,11910,juvenile,
20211220,147,Moderate OA,7.5,D,9.58,9580,juvenile,
20211220,147,Moderate OA,7.5,D,10.39,10390,juvenile,
20211220,147,Moderate OA,7.5,D,12.66,12660,juvenile,
20211220,147,Moderate OA,7.5,D,16.33,16330,juvenile,
20211220,147,Moderate OA,7.5,D,14.64,14640,juvenile,
20211220,147,Moderate OA,7.5,D,15.55,15550,juvenile,
20211220,147,Moderate OA,7.5,D,16.63,16630,juvenile,
20211220,147,Moderate OA,7.5,D,17.63,17630,juvenile,
20211220,147,Moderate OA,7.5,D,8.75,8750,juvenile,
20211220,147,Moderate OA,7.5,D,11.74,11740,juvenile,
20211220,147,Moderate OA,7.5,D,11.45,11450,juvenile,
20211220,147,Moderate OA,7.5,D,9.84,9840,juvenile,
20211220,147,Moderate OA,7.5,D,11.27,11270,juvenile,
20211220,147,Moderate OA,7.5,D,10.81,10810,juvenile,
20211220,147,Moderate OA,7.5,D,10.66,10660,juvenile,
20211220,147,Moderate OA,7.5,D,11.81,11810,juvenile,
20211220,147,Moderate OA,7.5,D,13.25,13250,juvenile,
20211220,147,Moderate OA,7.5,D,13.21,13210,juvenile,
20211220,147,Moderate OA,7.5,D,10.27,10270,juvenile,
20211220,147,Moderate OA,7.5,D,11.76,11760,juvenile,
20211220,147,Moderate OA,7.5,D,11.02,11020,juvenile,
20211220,147,Moderate OA,7.5,D,10.39,10390,juvenile,
20211220,147,Moderate OA,7.5,D,10.51,10510,juvenile,
20211220,147,Moderate OA,7.5,D,9.62,9620,juvenile,
20211220,147,Moderate OA,7.5,D,11.72,11720,juvenile,
20211220,147,Moderate OA,7.5,D,5.82,5820,juvenile,
20211220,147,Moderate OA,7.5,D,8.05,8050,juvenile,
20211220,147,Moderate OA,7.5,D,11.17,11170,juvenile,
20211220,147,Moderate OA,7.5,D,9.97,9970,juvenile,
20211220,147,Moderate OA,7.5,D,8.6,8600,juvenile,
20211220,147,Moderate OA,7.5,D,8.67,8670,juvenile,
20211220,147,Moderate OA,7.5,D,8.36,8360,juvenile,
20211220,147,Moderate OA,7.5,D,9.6,9600,juvenile,
20211220,147,Moderate OA,7.5,D,10.22,10220,juvenile,
20211220,147,Moderate OA,7.5,D,8.28,8280,juvenile,
20211220,147,Moderate OA,7.5,D,7.99,7990,juvenile,
20211220,147,Moderate OA,7.5,D,9.06,9060,juvenile,
20211220,147,Moderate OA,7.5,D,6.56,6560,juvenile,
20211220,147,Moderate OA,7.5,D,8.58,8580,juvenile,
20211220,147,Moderate OA,7.5,D,8.06,8060,juvenile,
20211220,147,Moderate OA,7.5,D,10.24,10240,juvenile,
20211220,147,Moderate OA,7.5,D,9.9,9900,juvenile,
20211220,147,Moderate OA,7.5,D,10.11,10110,juvenile,
20211220,147,Moderate OA,7.5,D,6.93,6930,juvenile,
20211220,147,Moderate OA,7.5,D,8.44,8440,juvenile,
20211220,147,Moderate OA,7.5,D,11.25,11250,juvenile,
20211220,147,Moderate OA,7.5,D,12.34,12340,juvenile,
20211220,147,Moderate OA,7.5,D,9.46,9460,juvenile,
20211220,147,Moderate OA,7.5,D,7.92,7920,juvenile,
20211220,147,Moderate OA,7.5,D,9.98,9980,juvenile,
20211220,147,Moderate OA,7.5,D,8.6,8600,juvenile,
20211220,147,Moderate OA,7.5,D,9.1,9100,juvenile,
20211220,147,Moderate OA,7.5,D,8.01,8010,juvenile,
20211220,147,Moderate OA,7.5,D,7.68,7680,juvenile,
20211220,147,Moderate OA,7.5,D,7.22,7220,juvenile,
20211220,147,Moderate OA,7.5,D,10.51,10510,juvenile,
20211220,147,Moderate OA,7.5,D,12.1,12100,juvenile,
20211220,147,Moderate OA,7.5,D,10.86,10860,juvenile,
20211220,147,Moderate OA,7.5,D,9.27,9270,juvenile,
20211220,147,Moderate OA,7.5,D,8.41,8410,juvenile,
20211220,147,Moderate OA,7.5,D,8.56,8560,juvenile,
20211220,147,Moderate OA,7.5,D,6.79,6790,juvenile,
20211220,147,Moderate OA,7.5,D,7.48,7480,juvenile,
20211220,147,Moderate OA,7.5,D,7.33,7330,juvenile,
20211220,147,Moderate OA,7.5,D,6.98,6980,juvenile,
20211220,147,Moderate OA,7.5,D,11.28,11280,juvenile,
20211220,147,Moderate OA,7.5,D,9.6,9600,juvenile,
20211220,147,Moderate OA,7.5,D,8.37,8370,juvenile,
20211220,147,Moderate OA,7.5,D,8.74,8740,juvenile,
20211220,147,Moderate OA,7.5,D,8.41,8410,juvenile,
20211220,147,Moderate OA,7.5,D,11.27,11270,juvenile,
20211220,147,Moderate OA,7.5,D,9.81,9810,juvenile,
20211220,147,Moderate OA,7.5,D,10.29,10290,juvenile,
20211220,147,Moderate OA,7.5,D,8.93,8930,juvenile,
20211220,147,Moderate OA,7.5,D,9.39,9390,juvenile,
20211220,147,Moderate OA,7.5,D,8.14,8140,juvenile,
20211220,147,Moderate OA,7.5,D,11.14,11140,juvenile,
20211220,147,Moderate OA,7.5,D,8.53,8530,juvenile,
20211220,147,Moderate OA,7.5,D,7.96,7960,juvenile,
20211220,147,Moderate OA,7.5,D,8.15,8150,juvenile,
20211220,147,Moderate OA,7.5,D,8.26,8260,juvenile,
20211220,147,Moderate OA,7.5,D,7.63,7630,juvenile,
20211220,147,Moderate OA,7.5,D,7.19,7190,juvenile,
20211220,147,Moderate OA,7.5,D,7.62,7620,juvenile,
20211220,147,Moderate OA,7.5,D,6.25,6250,juvenile,
20211220,147,Moderate OA,7.5,D,7.92,7920,juvenile,
20211220,147,Moderate OA,7.5,D,5.95,5950,juvenile,
20211220,147,Moderate OA,7.5,D,8.06,8060,juvenile,
20211220,147,Moderate OA,7.5,D,6.74,6740,juvenile,
20211220,147,Moderate OA,7.5,D,7.22,7220,juvenile,
20211220,147,Moderate OA,7.5,D,8.2,8200,juvenile,
20211220,147,Moderate OA,7.5,D,12.71,12710,juvenile,
20211220,147,Moderate OA,7.5,D,8.05,8050,juvenile,
20211220,147,Moderate OA,7.5,D,6.53,6530,juvenile,
20211220,147,Moderate OA,7.5,D,6.1,6100,juvenile,
20211220,147,Moderate OA,7.5,D,8.71,8710,juvenile,
20211220,147,Moderate OA,7.5,D,7.55,7550,juvenile,
20211220,147,Moderate OA,7.5,D,7.16,7160,juvenile,
20211220,147,Moderate OA,7.5,D,9.93,9930,juvenile,
20211220,147,Moderate OA,7.5,D,9.26,9260,juvenile,
20211220,147,Moderate OA,7.5,D,7.19,7190,juvenile,
20211220,147,Moderate OA,7.5,D,7.92,7920,juvenile,
20211220,147,Moderate OA,7.5,D,6.2,6200,juvenile,
20211220,147,Moderate OA,7.5,D,5.97,5970,juvenile,
20211220,147,Moderate OA,7.5,D,7.25,7250,juvenile,
20211220,147,Moderate OA,7.5,D,5.35,5350,juvenile,
20211220,147,Moderate OA,7.5,D,6.44,6440,juvenile,
20211220,147,Moderate OA,7.5,D,7.58,7580,juvenile,
20211220,147,Moderate OA,7.5,D,7.56,7560,juvenile,
20211220,147,Moderate OA,7.5,D,7.96,7960,juvenile,
20211220,147,Moderate OA,7.5,D,5.23,5230,juvenile,
20211220,147,Moderate OA,7.5,D,6.82,6820,juvenile,
20211220,147,Moderate OA,7.5,D,6.17,6170,juvenile,
20211220,147,Moderate OA,7.5,D,6.68,6680,juvenile,
20211220,147,Moderate OA,7.5,D,5.52,5520,juvenile,
20211220,147,Moderate OA,7.5,D,4.99,4990,juvenile,
20211220,147,Moderate OA,7.5,D,5.19,5190,juvenile,
20211220,147,Moderate OA,7.5,D,4.51,4510,juvenile,
20211220,147,Moderate OA,7.5,D,5.32,5320,juvenile,
20211220,147,Moderate OA,7.5,D,4.36,4360,juvenile,
20211220,147,Moderate OA,7.5,D,6.37,6370,juvenile,
20211220,147,Moderate OA,7.5,D,4.51,4510,juvenile,
20211220,147,Moderate OA,7.5,D,5.1,5100,juvenile,
20211220,147,Moderate OA,7.5,D,5.88,5880,juvenile,
20211220,147,Moderate OA,7.5,D,5.42,5420,juvenile,
20211220,147,Moderate OA,7.5,D,6.01,6010,juvenile,
20211220,147,Moderate OA,7.5,D,5.04,5040,juvenile,
20211220,147,Moderate OA,7.5,D,4.84,4840,juvenile,
20211220,147,Moderate OA,7.5,D,4.12,4120,juvenile,
20211220,147,Moderate OA,7.5,D,7.34,7340,juvenile,
20211220,147,Moderate OA,7.5,D,5.41,5410,juvenile,
20211220,147,Moderate OA,7.5,D,4.37,4370,juvenile,
20211220,147,Moderate OA,7.5,D,6.32,6320,juvenile,
20211220,147,Moderate OA,7.5,D,3.65,3650,juvenile,
20211220,147,Moderate OA,7.5,D,4.84,4840,juvenile,
20211220,147,Moderate OA,7.5,D,3.54,3540,juvenile,
20211220,147,Moderate OA,7.5,D,4.34,4340,juvenile,
20211220,147,Moderate OA,7.5,D,4.76,4760,juvenile,
20211220,147,Moderate OA,7.5,D,5.12,5120,juvenile,
20211220,147,Moderate OA,7.5,D,5.9,5900,juvenile,
20211220,147,Moderate OA,7.5,D,5,5000,juvenile,
20211220,147,Moderate OA,7.5,D,4.29,4290,juvenile,
20211220,147,Moderate OA,7.5,D,3.99,3990,juvenile,
20211220,147,Moderate OA,7.5,D,3.52,3520,juvenile,
20211220,147,Moderate OA,7.5,D,3.28,3280,juvenile,
20211220,147,Moderate OA,7.5,D,3.48,3480,juvenile,
20211220,147,Moderate OA,7.5,D,3.12,3120,juvenile,
20211220,147,Moderate OA,7.5,D,3.18,3180,juvenile,
20211220,147,Moderate OA,7.5,D,5.08,5080,juvenile,
20211220,147,Moderate OA,7.5,D,4.16,4160,juvenile,
20211220,147,Moderate OA,7.5,D,3.11,3110,juvenile,
20211220,147,Moderate OA,7.5,D,3.72,3720,juvenile,
20211220,147,Moderate OA,7.5,D,3.29,3290,juvenile,
20220124,182,High OA,7,A,11.41,11410,juvenile,
20220124,182,High OA,7,A,22.19,22190,juvenile,
20220124,182,High OA,7,A,24.16,24160,juvenile,
20220124,182,High OA,7,A,32.46,32460,juvenile,
20220124,182,High OA,7,A,18.75,18750,juvenile,
20220124,182,High OA,7,A,18.68,18680,juvenile,
20220124,182,High OA,7,A,24.66,24660,juvenile,
20220124,182,High OA,7,A,31.27,31270,juvenile,
20220124,182,High OA,7,A,29.09,29090,juvenile,
20220124,182,High OA,7,A,8.56,8560,juvenile,
20220124,182,High OA,7,A,21.57,21570,juvenile,
20220124,182,High OA,7,A,34.97,34970,juvenile,
20220124,182,High OA,7,A,25.44,25440,juvenile,
20220124,182,High OA,7,A,28.63,28630,juvenile,
20220124,182,High OA,7,A,17.14,17140,juvenile,
20220124,182,High OA,7,A,18.07,18070,juvenile,
20220124,182,Low OA,8,A,6.24,6240,juvenile,
20220124,182,Low OA,8,A,6.32,6320,juvenile,
20220124,182,Low OA,8,A,6.35,6350,juvenile,
20220124,182,Low OA,8,A,6.89,6890,juvenile,
20220124,182,Low OA,8,A,6.93,6930,juvenile,
20220124,182,Low OA,8,A,7.7,7700,juvenile,
20220124,182,Low OA,8,A,7.8,7800,juvenile,
20220124,182,Low OA,8,A,7.91,7910,juvenile,
20220124,182,Low OA,8,A,8.1,8100,juvenile,
20220124,182,Low OA,8,A,8.15,8150,juvenile,
20220124,182,Low OA,8,A,8.17,8170,juvenile,
20220124,182,Low OA,8,A,8.61,8610,juvenile,
20220124,182,Low OA,8,A,8.67,8670,juvenile,
20220124,182,Low OA,8,A,8.96,8960,juvenile,
20220124,182,Low OA,8,A,8.98,8980,juvenile,
20220124,182,Low OA,8,A,9.1,9100,juvenile,
20220124,182,Low OA,8,A,9.11,9110,juvenile,
20220124,182,Low OA,8,A,9.28,9280,juvenile,
20220124,182,Low OA,8,A,9.49,9490,juvenile,
20220124,182,Low OA,8,A,9.65,9650,juvenile,
20220124,182,Low OA,8,A,9.95,9950,juvenile,
20220124,182,Low OA,8,A,10,10000,juvenile,
20220124,182,Low OA,8,A,10.04,10040,juvenile,
20220124,182,Low OA,8,A,10.14,10140,juvenile,
20220124,182,Low OA,8,A,10.2,10200,juvenile,
20220124,182,Low OA,8,A,10.44,10440,juvenile,
20220124,182,Low OA,8,A,10.46,10460,juvenile,
20220124,182,Low OA,8,A,10.75,10750,juvenile,
20220124,182,Low OA,8,A,10.97,10970,juvenile,
20220124,182,Low OA,8,A,10.97,10970,juvenile,
20220124,182,Low OA,8,A,11.47,11470,juvenile,
20220124,182,Low OA,8,A,11.53,11530,juvenile,
20220124,182,Low OA,8,A,11.57,11570,juvenile,
20220124,182,Low OA,8,A,11.74,11740,juvenile,
20220124,182,Low OA,8,A,12.03,12030,juvenile,
20220124,182,Low OA,8,A,12.43,12430,juvenile,
20220124,182,Low OA,8,A,12.45,12450,juvenile,
20220124,182,Low OA,8,A,12.49,12490,juvenile,
20220124,182,Low OA,8,A,12.51,12510,juvenile,
20220124,182,Low OA,8,A,12.54,12540,juvenile,
20220124,182,Low OA,8,A,12.74,12740,juvenile,
20220124,182,Low OA,8,A,12.76,12760,juvenile,
20220124,182,Low OA,8,A,12.94,12940,juvenile,
20220124,182,Low OA,8,A,12.94,12940,juvenile,
20220124,182,Low OA,8,A,13.27,13270,juvenile,
20220124,182,Low OA,8,A,13.28,13280,juvenile,
20220124,182,Low OA,8,A,13.34,13340,juvenile,
20220124,182,Low OA,8,A,13.44,13440,juvenile,
20220124,182,Low OA,8,A,13.48,13480,juvenile,
20220124,182,Low OA,8,A,13.57,13570,juvenile,
20220124,182,Low OA,8,A,13.63,13630,juvenile,
20220124,182,Low OA,8,A,13.69,13690,juvenile,
20220124,182,Low OA,8,A,13.8,13800,juvenile,
