Date,Type,Treatment,Replicate,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_mmol_kgSW,TCO2_mmol_kgSW,pH ,pH_out,fCO2_out_matm,pCO2_out_matm,HCO3_out_mmol_kgSW,CO3_out_mmol_kgSW,CO2_out_mmol_kgSW,B_alk_out_mmol_kgSW,OH_out_mmol_kgSW,P_Alk_out_mmol_kgSW,Si_Alk_out_mmol_kgSW,Revelle_out,Wca_out,War_out_DIC_pH,xCO2_out _dry_at _1_atm_ ppm_ DIC_pH
4/12/2022,Adults,8,C,16,26.57,9.42,21.03,1923.3,1825.58,7.8336,7.91,508,509.8,1717.8,88.4,19.4,41.4,1.8,0,0,14.72,2.22,1.4,519
4/12/2022,Adults,8,D,16,25.93,9.58,21.08,1922.46,1807.54,7.8668,7.94,465.7,467.4,1696.9,92.9,17.8,42.9,2,0,0,14.36,2.34,1.47,475.8
4/12/2022,Adults,8,E,16.1,26.6,9.75,,,,,,,,,,,,,,,,,,
4/12/2022,Adults,8,F,16.1,26.41,9.98,,,,,,,,,,,,,,,,,,
4/12/2022,Adults,8,G,16.1,26.58,9.89,,,,,,,,,,,,,,,,,,
4/12/2022,Adults,8,H,16.1,26.59,9.97,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7,A,15.7,27.12,9.28,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,A,15.6,27.13,9.56,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,B,15.6,27.09,9.6,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,C,15.6,26.87,9.53,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,D,15.5,27.1,9.47,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,E,15.6,27.11,9.65,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,F,15.7,27.1,9.61,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,G,15.8,27.1,9.84,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,7.5,H,15.8,27.11,9.83,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,A,15.5,27.07,9.38,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,B,15.4,26.81,9.34,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,C,15.5,27.11,9.56,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,D,15.5,27.09,9.45,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,E,15.8,27.13,10.29,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,F,15.7,27.08,10.2,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,G,15.7,27.12,9.88,,,,,,,,,,,,,,,,,,
4/13/2022,Adults,8,H,15.7,27.12,9.98,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,7,A,15.3,26.5,9.32,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,7.5,A,15.3,26.39,9.66,21.06,1941.5,1853.58,7.7288,7.81,646.7,649.1,1758.2,70.2,25.2,33.1,1.4,0,0,16.49,1.77,1.11,660.2
4/14/2022,Adults,7.5,B,15.4,26.43,9.4,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,7.5,C,15.3,26.43,9.31,21.05,1930.35,1851.58,7.7098,7.79,676.4,678.9,1758.1,67.2,26.3,31.9,1.3,0,0,16.75,1.69,1.06,690.5
4/14/2022,Adults,7.5,D,15.4,25.49,9.45,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,7.5,E,15.5,26.43,9.61,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,7.5,F,15.5,26.29,9.49,20.97,1936.11,1851.51,7.7368,7.82,641.3,643.6,1755.6,71.1,24.8,33.4,1.4,0,0,16.41,1.79,1.12,654.8
4/14/2022,Adults,7.5,G,15.4,26.47,9.76,21.13,1942.44,1863.61,7.7274,7.81,653.1,655.4,1767.6,70.7,25.3,33.2,1.4,0,0,16.49,1.78,1.11,666.7
4/14/2022,Adults,7.5,H,15.4,26.47,9.85,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,8,A,15.3,25.8,9.66,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,8,B,15.4,26.47,9.3,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,8,C,15.7,26.2,9.28,21.03,1935.6,1816,7.8526,7.93,478.1,479.9,1706.8,90.8,18.4,42.3,1.9,0,0,14.54,2.29,1.43,488.3
4/14/2022,Adults,8,D,15.3,26.41,9.54,21.16,1938.45,1819.59,7.8391,7.93,483.9,485.7,1711.8,89,18.8,41.9,1.8,0,0,14.68,2.24,1.4,494
4/14/2022,Adults,8,E,15.3,26.43,10.17,,,,,,,,,,,,,,,,,,
4/14/2022,Adults,8,F,15.4,26.46,9.69,21.18,1921.04,1827.17,7.788,7.87,551.9,553.9,1726,79.8,21.4,37.8,1.6,0,0,15.47,2.01,1.26,563.5
4/14/2022,Adults,8,G,15.4,26.45,9.98,21.56,1936.66,1812.86,7.8794,7.97,432.3,433.8,1697.6,98.5,16.8,46,2,0,0,13.92,2.48,1.55,441.4
4/14/2022,Adults,8,H,15.3,26.51,9.9,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7,A,15.6,24.37,9.47,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,A,15.3,24.5,9.63,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,B,15.4,24.32,9.49,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,C,15.3,24.46,9.58,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,D,15.4,24.44,9.35,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,E,15.4,24.46,9.53,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,F,15.4,25.05,9.53,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,G,15.5,24.38,9.56,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,7.5,H,15.3,24.65,9.96,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,A,15.2,23.07,9.68,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,B,15.2,24.41,9.67,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,C,15.2,24.49,9.7,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,D,15.2,24.49,9.61,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,E,15.2,24.76,9.71,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,F,15.2,24.62,9.85,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,G,15.2,24.63,10.02,,,,,,,,,,,,,,,,,,
4/16/2022,Adults,8,H,15.2,24.62,10.14,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7,A,15.2,25.58,9.42,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,A,15.2,25.62,9.7,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,B,15.3,25.58,9.52,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,C,15.2,25.6,9.08,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,D,15.3,25.57,9.55,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,E,15.4,25.6,9.83,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,F,15.4,25.59,9.37,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,G,15.4,25.69,9.67,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,7.5,H,15.3,25.65,9.95,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,A,15.3,25.55,9.39,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,B,15.3,25.44,9.38,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,C,15.3,25.58,9.54,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,D,15.2,25.58,9.61,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,E,15.3,25.58,10.35,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,F,15.2,25.65,9.57,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,G,15.3,25.61,9.75,,,,,,,,,,,,,,,,,,
4/17/2022,Adults,8,H,15.3,25.6,10.14,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7,A,15.4,26.28,9.29,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,A,15.1,26.28,9.89,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,B,15.3,26.37,9.36,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,C,15.2,26.27,9.6,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,D,15.2,26.37,9.68,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,E,15.2,26.25,10.99,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,F,15.2,26.31,10.18,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,G,15.2,26.31,10.24,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,7.5,H,15.2,26.35,10.22,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,A,15.1,26.36,9.96,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,B,15.1,26.22,10.04,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,C,15.1,26.37,9.84,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,D,15.1,26.31,9.7,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,E,15.1,26.32,10.33,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,F,15.1,26.35,10.03,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,G,15.2,26.35,9.92,,,,,,,,,,,,,,,,,,
4/18/2022,Adults,8,H,15.1,26.36,10.42,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,7.5,A,15.1,26.52,9.42,20.96,1925.19,1865.27,7.6824,7.77,723.9,726.5,1773.5,63.4,28.3,30.1,1.2,0,0,17.16,1.59,1,738.8
4/19/2022,Adults,7.5,B,15.2,26.354,9.33,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,7.5,C,15.2,26.51,9.22,20.97,1921.78,1883.08,7.6397,7.72,812.9,815.9,1793.4,58,31.7,27.5,1.1,0,0,17.73,1.46,0.91,829.8
4/19/2022,Adults,7.5,D,15.1,26.49,9.57,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,7.5,E,15.2,26.56,9.9,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,7.5,F,15.2,26.62,9.78,20.83,1927.99,1869.62,7.6935,7.77,711.7,714.2,1776.7,65.2,27.8,30.9,1.3,0,0,17.01,1.64,1.03,726.4
4/19/2022,Adults,7.5,G,15.2,26.58,9.78,20.95,1917.23,1862.87,7.6819,7.76,726.6,729.2,1771.1,63.4,28.4,30.2,1.2,0,0,17.14,1.59,1,741.6
4/19/2022,Adults,7.5,H,15.2,26.56,9.91,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,8,A,15.1,26.42,9.14,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,8,B,15.1,26.54,9.19,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,8,C,15.2,26.5,9.4,21.04,1927.31,1829.81,7.8119,7.9,519.6,521.5,1725.5,84,20.3,39.7,1.7,0,0,15.13,2.11,1.32,530.4
4/19/2022,Adults,8,D,15.1,26.53,9.39,20.69,1918.55,1822.73,7.8165,7.9,515.9,517.8,1718.9,83.6,20.2,39.7,1.7,0,0,15.12,2.1,1.32,526.6
4/19/2022,Adults,8,E,15.1,26.54,10.07,,,,,,,,,,,,,,,,,,
4/19/2022,Adults,8,F,15.1,26.6,9.99,21.22,1927.33,1841.05,7.7894,7.88,546,548,1738.7,80.9,21.4,38.3,1.6,0,0,15.44,2.03,1.27,557.3
4/19/2022,Adults,8,G,15.2,26.58,9.71,20.8,1946.05,1818.05,7.8582,7.94,464.8,466.5,1707.8,92.1,18.1,43.5,1.8,0,0,14.4,2.31,1.45,474.5
4/19/2022,Adults,8,H,15.1,26.6,10.14,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,A,14.9,25.65,9.91,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,B,15.4,25.38,9.5,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,C,14.9,25.68,9.85,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,D,15.1,25.68,9.46,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,E,15,25.83,9.7,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,F,15,25.61,9.8,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,G,15,25.66,10.14,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,7.5,H,15,25.65,10.19,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,A,14.9,25.61,10.2,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,B,14.9,25.68,9.69,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,C,14.9,25.62,9.78,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,D,14.9,25.63,9.81,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,E,15,24.59,10.63,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,F,15,25.63,10.2,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,G,15,25.62,10.24,,,,,,,,,,,,,,,,,,
4/20/2022,Adults,8,H,15,25.54,10.13,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,7.5,A,15.2,26.49,9.5,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,7.5,B,15.3,26.41,9.62,20.72,1920.28,1881.05,7.6296,7.71,843,846,1792.2,56,32.8,26.5,1.1,0,0,17.9,1.41,0.88,860.5
4/21/2022,Adults,7.5,C,15.2,26.48,9.5,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,7.5,D,15.3,26.48,9.91,20.5,1924.81,1869.25,7.6717,7.75,762.2,764.9,1778.5,61.1,29.7,29,1.2,0,0,17.39,1.54,0.96,778.1
4/21/2022,Adults,7.5,E,15.3,26.49,9.85,20.6,1914.12,1870.14,7.6549,7.73,791.3,794.1,1780.4,59,30.8,28,1.1,0,0,17.58,1.48,0.93,807.8
4/21/2022,Adults,7.5,F,15.3,26.46,9.97,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,7.5,G,15.3,26.47,10.32,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,7.5,H,15.3,26.49,10.24,20.56,1910.11,1869.27,7.6627,7.74,777.2,780,1779.1,59.9,30.3,28.5,1.2,0,0,17.49,1.51,0.94,793.4
4/21/2022,Adults,8,A,15.1,26.44,10.13,20.49,1923.95,1833.91,7.8088,7.89,533.1,535,1731.1,81.9,20.9,38.7,1.6,0,0,15.34,2.06,1.29,544.1
4/21/2022,Adults,8,B,15.1,26.44,9.73,20.52,1918.51,1838.57,7.7654,7.84,593.1,595.2,1740.9,74.5,23.2,35.3,1.5,0,0,16.02,1.87,1.17,605.3
4/21/2022,Adults,8,C,15.2,26.46,9.57,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,8,D,15.2,26.47,9.63,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,8,E,15.2,26.48,10.58,20.47,1912.94,1827.71,7.8151,7.89,525.5,527.4,1724.3,82.9,20.5,39.2,1.6,0,0,15.21,2.08,1.31,536.4
4/21/2022,Adults,8,F,15.3,26.45,9.96,20.77,1920.21,1832.97,7.7869,7.87,560.9,562.9,1732.4,78.7,21.8,37.2,1.6,0,0,15.6,1.98,1.24,572.6
4/21/2022,Adults,8,G,15.2,26.48,10.18,,,,,,,,,,,,,,,,,,
4/21/2022,Adults,8,H,15.2,26.5,10.35,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,A,15.2,25.22,9.67,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,B,15.3,23.74,10,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,C,15.3,23.65,9.75,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,D,15.2,23.61,10.05,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,E,15.3,23.87,10.23,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,F,15.3,23.73,10.08,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,G,15.3,23.56,10.16,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,7.5,H,15.2,23.82,10.19,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,A,15.2,23.63,10.07,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,B,15.3,23.78,9.88,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,C,15.1,23.58,9.79,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,D,15.1,23.62,10.15,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,E,15.1,23.68,10.44,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,F,15.2,23.66,10.24,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,G,15.2,23.67,9.96,,,,,,,,,,,,,,,,,,
4/22/2022,Adults,8,H,15.2,23.73,10.03,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,A,15.7,26.41,8.59,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,B,16,26.48,9.65,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,C,15.7,26.35,9.58,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,D,15.8,26.25,9.25,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,E,15.7,26.41,9.19,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,F,16,26.47,9.67,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,G,16.3,26.47,10.15,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,7.5,H,16.2,26.41,9.44,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,A,15.8,26.41,9.45,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,B,15.8,26.28,9.4,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,C,15.6,26.3,9.25,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,D,15.8,26.44,9.05,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,E,16.2,26.45,9.37,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,F,16,26.52,8.25,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,G,16,26.47,9.05,,,,,,,,,,,,,,,,,,
4/23/2022,Adults,8,H,16.1,26.53,9.49,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,A,15.1,26.33,9.87,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,B,15.1,26.41,9.06,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,C,15.1,26.41,9.71,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,D,15.2,26.31,9.97,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,E,15.4,26.35,9.9,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,F,15.3,26.4,10.07,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,G,15.3,26.19,9.91,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,7.5,H,15.4,26.36,10.16,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,A,15.1,26.4,10.31,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,B,15.2,26.4,9.54,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,C,15.2,26.38,9.5,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,D,15.2,26.36,9.71,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,E,15.2,26.26,10.4,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,F,15.2,26.4,10.08,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,G,15.2,26.4,9.97,,,,,,,,,,,,,,,,,,
4/24/2022,Adults,8,H,15.3,26.29,10.03,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,A,15.2,26.3,9.6,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,B,15.3,26.32,10.02,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,C,15.3,26.22,9.84,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,D,15.3,26.25,10.08,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,E,15.1,26.44,9.66,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,F,15.3,26.32,10.12,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,G,15.3,26.31,10.07,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,7.5,H,15.3,26.3,9.74,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,A,15.3,26.24,9.82,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,B,15.3,26.14,9.78,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,C,15.2,26.23,9.69,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,D,15.2,26.32,9.72,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,E,15.4,26.23,9.95,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,F,15.3,26.37,10.43,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,G,15.3,26.37,9.82,,,,,,,,,,,,,,,,,,
4/25/2022,Adults,8,H,15.4,26.32,9.92,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,7.5,A,15.3,26.01,9.76,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,7.5,B,15.3,26.06,9.92,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,7.5,C,15.3,25.98,9.8,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,7.5,D,15.4,25.89,9.9,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,8,A,15.3,26.08,10.1,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,8,B,15.3,26.09,9.79,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,8,C,15.3,26.07,10.34,,,,,,,,,,,,,,,,,,
4/26/2022,Adults,8,D,15.3,26.09,10.06,,,,,,,,,,,,,,,,,,
4/27/2022,Adults,7.5,A,15.3,25.61,9.67,21.34,1900.74,1847.1,7.6773,7.76,728,730.7,1757.3,61.3,28.5,28.7,1.2,0,0,17.41,1.55,0.97,743.2
4/27/2022,Adults,7.5,B,15.3,25.7,9.71,21.11,1888.78,1847.82,7.648,7.73,787,789.9,1760,57,30.8,26.9,1.1,0,0,17.79,1.44,0.9,803.4
4/27/2022,Adults,7.5,C,15.3,25.76,9.84,21.16,1903.43,1846.94,7.6882,7.77,712.4,715,1756.3,62.8,27.8,29.4,1.2,0,0,17.25,1.59,0.99,727.3
4/27/2022,Adults,7.5,D,15.4,25.66,9.92,21.39,1894.71,1847.03,7.6471,7.73,784.5,787.3,1759.1,57.3,30.6,27,1.1,0,0,17.76,1.45,0.91,801
4/27/2022,Adults,8,A,15.3,25.72,9.72,21.43,1889.2,1806.59,7.7959,7.89,532,533.9,1706.5,79.3,20.8,37.2,1.6,0,0,15.5,2,1.25,543.1
4/27/2022,Adults,8,B,15.3,25.73,10.02,21.23,1900.31,1810.67,7.8173,7.9,509.6,511.5,1707.8,82.9,19.9,38.7,1.7,0,0,15.21,2.09,1.31,520.3
4/27/2022,Adults,8,C,15.3,25.73,10.08,21.08,1902.11,1820.58,7.7901,7.87,550.3,552.3,1721.1,78,21.5,36.4,1.6,0,0,15.7,1.97,1.23,561.8
4/27/2022,Adults,8,D,15.2,25.73,10.22,21.15,1893.13,1815.55,7.7965,7.88,536.9,538.8,1715.4,79.1,21.1,37,1.6,0,0,15.58,2,1.25,548
4/28/2022,Adults,7.5,A,15.4,26.15,9.74,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,7.5,B,15.3,26.14,9.72,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,7.5,C,15.4,26.08,9.83,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,7.5,D,15.5,26.08,9.81,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,8,A,15.3,26.14,10.06,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,8,B,15.2,26.16,9.98,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,8,C,15.3,26.14,10.24,,,,,,,,,,,,,,,,,,
4/28/2022,Adults,8,D,15.3,26.16,9.93,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,7.5,A,15.4,26.08,9.6,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,7.5,B,15.5,26.03,9.8,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,7.5,C,15.3,26.11,9.72,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,7.5,D,15.6,25.91,9.79,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,8,A,15.3,25.62,9.88,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,8,B,15.3,26.13,9.99,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,8,C,15.3,25.1,10.23,,,,,,,,,,,,,,,,,,
4/29/2022,Adults,8,D,15.3,26.17,9.95,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,7.5,A,15.6,26.2,10.19,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,7.5,B,,26.36,9.71,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,7.5,C,16.5,26.25,9.79,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,7.5,D,15.5,26.23,9.6,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,8,A,15.4,26.42,9.75,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,8,B,15.5,26.41,9.94,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,8,C,15.5,26.38,10.05,,,,,,,,,,,,,,,,,,
4/30/2022,Adults,8,D,15.5,26.42,10.1,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,7.5,A,15.4,26.37,9.68,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,7.5,B,15.5,26.4,9.82,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,7.5,C,15.4,26.45,9.66,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,7.5,D,15.8,25.9,9.77,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,8,A,15.3,26.4,10.03,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,8,B,15.3,,10.01,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,8,C,15.3,26.4,10.1,,,,,,,,,,,,,,,,,,
5/1/2022,Adults,8,D,15.4,26.43,9.97,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,7.5,A,15.4,26.44,9.69,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,7.5,B,,26.29,9.51,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,7.5,C,15.3,26.42,9.99,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,7.5,D,15.5,26.36,9.49,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,8,A,15.4,,9.98,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,8,B,15.4,26.51,9.95,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,8,C,15.3,26.41,10.18,,,,,,,,,,,,,,,,,,
5/2/2022,Adults,8,D,15.4,26.44,10.2,,,,,,,,,,,,,,,,,,
5/3/2022,Adults,7.5,A,15.4,26.46,10.01,,,,,,,,,,,,,,,,,,
5/3/2022,Adults,7.5,B,15.5,26.49,9.41,,,,,,,,,,,,,,,,,,
